customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Contas_Diarias
2672-SXZJB,,female,0,yes,yes,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),19.8,1119.9,0.66
2672-TGEFF,False,female,0,yes,yes,37,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,88.8,3340.55,2.96
2673-CXQEU,False,female,1,no,no,56,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,no,electronic check,110.5,6139.5,3.68
2673-ZALNP,False,female,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.9,173.15,0.66
2674-MIAHT,False,female,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,80.3,324.2,2.68
2674-MLXMN,False,female,1,no,no,71,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.65,6951.15,3.32
2675-DHUTR,False,male,1,yes,no,58,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,98.9,5780.7,3.3
2675-IJRGJ,False,male,0,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.65,978,0.65
2675-OTVVJ,False,male,1,yes,no,31,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,89.45,2807.65,2.98
2676-ISHSF,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.3,20.3,0.68
2676-OXPPQ,False,male,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),55.7,335.65,1.86
2676-SSLTO,False,male,0,no,no,49,yes,yes,dsl,no,no,no,yes,yes,no,two year,yes,bank transfer (automatic),66.15,3199,2.2
2680-XKKNJ,False,female,0,no,no,8,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),58.2,469.25,1.94
2682-KEVRP,False,female,1,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,20.05,417,0.67
2683-BPJSO,True,male,0,yes,no,29,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,84.45,2467.1,2.82
2683-JXWQQ,False,male,0,yes,yes,61,no,no phone service,dsl,yes,no,yes,no,no,no,month-to-month,no,bank transfer (automatic),33.6,2117.2,1.12
2684-EIWEO,True,female,1,no,no,30,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,credit card (automatic),91.7,2758.15,3.06
2685-SREOM,True,female,0,yes,yes,25,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.1,2368.4,2.97
2688-BHGOG,False,male,1,no,no,9,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.55,718.55,2.65
2690-DVRVK,False,male,0,yes,yes,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,20.55,99.45,0.68
2691-NZETQ,True,male,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.35,758.6,2.84
2692-AQCPF,False,female,0,yes,no,65,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),108.05,7118.9,3.6
2692-BUCFV,False,male,1,no,no,29,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.45,2948.6,3.38
2692-PFYTJ,False,female,0,no,no,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,25.75,25.75,0.86
2694-CIUMO,False,female,0,no,no,12,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),79.55,958.25,2.65
2696-ECXKC,False,female,0,yes,yes,55,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,no,mailed check,100.9,5448.6,3.36
2696-NARTR,True,male,0,no,no,11,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,73.85,926.25,2.46
2696-RZVZW,False,male,0,yes,no,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.05,1629.2,0.84
2697-NQBPF,False,male,0,no,no,34,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,105.35,3540.65,3.51
2700-LUEVA,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.75,20.75,0.69
2703-AMTUL,False,male,0,yes,yes,36,yes,no,dsl,yes,yes,no,no,no,no,one year,no,mailed check,53.65,1939.35,1.79
2706-QZIHY,False,female,0,yes,no,15,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.2,387.9,0.84
2709-UQGNP,False,male,0,no,no,10,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,51.65,524.5,1.72
2710-WYVXG,False,female,0,no,no,3,yes,no,dsl,yes,yes,no,yes,no,yes,two year,no,mailed check,71.1,213.35,2.37
2712-SYWAY,False,female,0,no,no,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,25.7,25.7,0.86
2716-GFZOR,False,male,0,yes,no,43,yes,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),86.1,3551.65,2.87
2717-HVIZY,False,female,0,no,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,163.6,0.67
2718-GAXQD,True,female,1,yes,yes,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,46.0,181.6,1.53
2718-YSKCS,False,male,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.6,1387.45,0.65
2719-BDAQO,True,male,0,no,no,17,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,electronic check,93.85,1625.65,3.13
2720-FVBQP,False,female,0,yes,yes,6,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),48.95,273.25,1.63
2720-WGKHP,True,male,1,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.0,181.7,3.13
2722-JMONI,True,female,1,yes,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.55,49.55,1.65
2722-VOJQL,True,male,0,no,no,64,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,credit card (automatic),105.65,6903.1,3.52
2724-FJDYW,False,male,0,no,yes,39,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,bank transfer (automatic),54.85,2191.7,1.83
2725-IWWBA,False,male,0,yes,yes,46,yes,no,dsl,yes,no,yes,yes,no,no,one year,no,mailed check,56.9,2560.1,1.9
2725-KXXWT,True,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.75,90.75,3.02
2725-TTRIQ,False,female,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.2,5986.55,2.81
2729-VNVAP,False,female,0,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,641.35,0.66
2731-GJRDG,False,female,0,no,no,32,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),109.55,3608,3.65
2732-ISEZX,False,female,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.5,104.3,0.68
2737-WFVYW,True,female,0,no,no,2,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,45.25,85.5,1.51
2737-YNGYW,True,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.55,184.1,2.68
2739-CACDQ,False,female,1,no,no,17,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),82.65,1470.05,2.76
2739-CCZMB,False,male,0,no,yes,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.35,122,0.68
2740-JFBOK,False,male,0,no,no,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,24.0,226.55,0.8
2740-TVLFN,False,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.15,50.15,1.67
2746-DIJLO,False,female,0,no,no,41,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,credit card (automatic),56.3,2364,1.88
2748-MYRVK,True,female,0,no,no,63,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,bank transfer (automatic),99.9,6137,3.33
2749-CTKAJ,False,male,0,yes,yes,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.15,419.9,0.67
2750-BJLSB,False,female,0,no,no,47,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,103.7,4730.6,3.46
2753-JMMCV,False,male,0,no,no,65,yes,yes,dsl,no,yes,yes,yes,no,yes,two year,yes,credit card (automatic),74.2,4805.65,2.47
2754-SDJRD,False,female,1,no,no,8,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,credit card (automatic),100.15,908.55,3.34
2754-VDLTR,True,male,0,no,yes,10,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,95.2,930.4,3.17
2754-XBHTB,True,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),77.65,714.15,2.59
2758-RNWXS,False,male,0,no,no,35,yes,no,fiber optic,yes,no,no,yes,no,yes,one year,yes,electronic check,89.2,3251.3,2.97
2761-OCIAX,True,male,1,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.7,165.4,2.49
2761-XECQW,False,male,1,yes,no,8,no,no phone service,dsl,no,yes,yes,no,no,yes,month-to-month,yes,mailed check,43.35,371.4,1.44
2770-NSVDG,False,male,0,yes,no,24,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,29.1,688,0.97
2773-MADBQ,False,female,0,no,no,36,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,mailed check,53.1,1901.25,1.77
2773-OVBPK,False,male,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),111.3,7567.2,3.71
2774-LVQUS,True,female,1,yes,no,15,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,electronic check,83.05,1258.3,2.77
2775-SEFEE,False,male,0,no,yes,0,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,bank transfer (automatic),61.9, ,2.06
2777-PHDEI,True,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,78.05,78.05,2.6
2778-OCLGR,True,male,1,yes,no,24,no,no phone service,dsl,yes,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),39.1,971.3,1.3
2782-JEEBU,False,male,0,no,no,21,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,yes,mailed check,36.0,780.15,1.2
2782-LFZVW,False,female,0,no,no,11,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,yes,mailed check,58.95,601.6,1.96
2786-GCDPI,False,female,1,no,no,50,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,104.95,5222.35,3.5
2788-CJQAQ,False,male,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.45,270.2,0.65
2789-CZANW,False,female,0,yes,yes,64,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),110.3,6997.3,3.68
2789-HQBOU,False,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.35,253.8,2.68
2790-XUYMV,False,male,0,no,yes,71,yes,yes,fiber optic,yes,yes,no,no,no,no,one year,yes,credit card (automatic),85.45,6028.95,2.85
2791-SFVEW,False,female,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.15,238.15,0.67
2792-LSHWX,False,female,0,no,no,1,yes,no,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,83.4,83.4,2.78
2792-VPPET,False,male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.5,76.95,0.68
2794-XIMMO,True,male,0,yes,no,53,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,yes,electronic check,60.45,3184.25,2.02
2796-NNUFI,False,female,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,927.1,0.66
2796-UUZZO,False,male,0,yes,yes,63,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),80.3,4896.35,2.68
2798-NYLMZ,False,male,0,yes,no,71,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),108.55,7616,3.62
2799-ARNLO,False,female,1,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.35,341.6,2.31
2799-TSLAG,False,female,0,yes,yes,65,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),25.3,1748.55,0.84
2800-QQUSO,False,male,0,no,no,42,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,100.3,4222.95,3.34
2800-VEQXM,False,female,0,no,no,3,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,74.75,238.1,2.49
2801-NISEI,False,male,0,no,no,24,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,54.95,1348.5,1.83
2804-ETQDK,False,male,0,no,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.55,1357.1,0.68
2805-AUFQN,False,female,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,475.2,0.66
2805-EDJPQ,False,female,0,yes,yes,56,yes,yes,fiber optic,no,yes,yes,yes,no,yes,one year,yes,credit card (automatic),99.75,5608.4,3.32
2806-MLNTI,False,male,1,yes,no,52,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),105.1,5376.4,3.5
2808-CHTDM,False,female,0,yes,yes,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.1,611.45,0.84
2809-ILCYT,False,female,0,yes,no,25,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,26.8,733.55,0.89
2809-ZMYOQ,False,female,0,no,no,32,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.35,3334.9,3.38
2810-FTLEM,True,female,0,no,no,16,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,50.15,762.25,1.67
2811-POVEX,False,female,1,yes,yes,23,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),88.45,2130.55,2.95
2812-ENYMO,False,male,0,no,no,26,no,no phone service,dsl,yes,no,no,yes,yes,yes,one year,no,credit card (automatic),54.55,1362.85,1.82
2812-REYAT,False,female,0,yes,no,49,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),20.05,923.1,0.67
2812-SFXMJ,False,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,20.05,0.67
2815-CPTUL,True,male,1,no,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.25,331.9,2.34
2817-LVCPP,False,female,0,no,no,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.4,1023.95,0.65
2817-NTQDO,True,male,0,no,no,13,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),45.55,597,1.52
2819-GWENI,False,female,0,yes,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.9,543,0.66
2821-WARNZ,False,female,0,no,yes,49,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.45,921.3,0.65
2823-LKABH,False,female,0,no,no,18,yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,bank transfer (automatic),95.05,1679.4,3.17
2824-DXNKN,False,female,0,yes,yes,72,yes,yes,dsl,yes,no,yes,no,yes,no,two year,yes,bank transfer (automatic),71.45,5025.85,2.38
2824-MYYBN,False,female,0,yes,yes,37,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.25,3314.15,3.18
2826-DXLQO,False,male,1,yes,no,7,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),29.8,220.45,0.99
2826-UWHIS,False,male,0,yes,no,45,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),81.4,3775.85,2.71
2828-SLQPF,False,male,0,no,no,19,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),45.0,865.85,1.5
2829-HYVZP,False,male,0,no,no,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.8,572.2,0.66
2830-LEWOA,False,male,0,yes,yes,61,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),103.9,6449.15,3.46
2831-EBWRN,False,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.9,199.75,1.53
2832-KJCRD,False,female,0,no,no,38,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,103.65,3988.5,3.46
2832-SCUCO,False,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.9,57.4,0.66
2833-SLKDQ,True,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.05,45.05,1.5
